Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,Area_encoded,Item_encoded
Eritrea,Wheat,1995,5124,383,4.44,24.37,29,6
Eritrea,Maize,1996,3974,383,4.44,24.36,29,1
Eritrea,Potatoes,1996,79592,383,4.44,24.36,29,2
Eritrea,Sorghum,1996,2463,383,4.44,24.36,29,3
Eritrea,Wheat,1996,3665,383,4.44,24.36,29,6
Eritrea,Maize,1997,2495,383,30.92,24.32,29,1
Eritrea,Potatoes,1997,80769,383,30.92,24.32,29,2
Eritrea,Sorghum,1997,2850,383,30.92,24.32,29,3
Eritrea,Wheat,1997,3434,383,30.92,24.32,29,6
Eritrea,Maize,1998,7532,383,19.61,24.78,29,1
Eritrea,Potatoes,1998,83333,383,19.61,24.78,29,2
Eritrea,Sorghum,1998,11420,383,19.61,24.78,29,3
Eritrea,Wheat,1998,9552,383,19.61,24.78,29,6
Eritrea,Maize,1999,7920,383,22.28,24.68,29,1
Eritrea,Potatoes,1999,80000,383,22.28,24.68,29,2
Eritrea,Sorghum,1999,8766,383,22.28,24.68,29,3
Eritrea,Wheat,1999,7700,383,22.28,24.68,29,6
Eritrea,Maize,2000,2358,383,24.96,24.76,29,1
Eritrea,Potatoes,2000,70012,383,24.96,24.76,29,2
Eritrea,Sorghum,2000,4118,383,24.96,24.76,29,3
Eritrea,Wheat,2000,5943,383,24.96,24.76,29,6
Eritrea,Maize,2001,7851,383,27.63,24.61,29,1
Eritrea,Potatoes,2001,58050,383,27.63,24.61,29,2
Eritrea,Sorghum,2001,4750,383,27.63,24.61,29,3
Eritrea,Wheat,2001,11658,383,27.63,24.61,29,6
Eritrea,Maize,2002,2076,383,27.63,24.86,29,1
Eritrea,Potatoes,2002,61120,383,27.63,24.86,29,2
Eritrea,Sorghum,2002,1562,383,27.63,24.86,29,3
Eritrea,Wheat,2002,1706,383,27.63,24.86,29,6
Eritrea,Maize,2004,2409,383,27.63,24.79,29,1
Eritrea,Potatoes,2004,64000,383,27.63,24.79,29,2
Eritrea,Sorghum,2004,2680,383,27.63,24.79,29,3
Eritrea,Wheat,2004,2980,383,27.63,24.79,29,6
Eritrea,Maize,2005,4906,383,27.63,24.85,29,1
Eritrea,Potatoes,2005,79311,383,27.63,24.85,29,2
Eritrea,Sorghum,2005,7907,383,27.63,24.85,29,3
Eritrea,Wheat,2005,11565,383,27.63,24.85,29,6
Eritrea,Maize,2006,9755,383,27.63,24.7,29,1
Eritrea,Potatoes,2006,78493,383,27.63,24.7,29,2
Eritrea,Sorghum,2006,7928,383,27.63,24.7,29,3
Eritrea,Wheat,2006,11604,383,27.63,24.7,29,6
Eritrea,Maize,2007,8321,383,27.63,24.7,29,1
Eritrea,Potatoes,2007,24508,383,27.63,24.7,29,2
Eritrea,Sorghum,2007,10693,383,27.63,24.7,29,3
Eritrea,Wheat,2007,8395,383,27.63,24.7,29,6
Eritrea,Maize,2008,2123,383,27.63,24.79,29,1
Eritrea,Potatoes,2008,8406,383,27.63,24.79,29,2
Eritrea,Sorghum,2008,2727,383,27.63,24.79,29,3
Eritrea,Wheat,2008,3307,383,27.63,24.79,29,6
Eritrea,Maize,2009,8689,383,27.63,25.3,29,1
Eritrea,Potatoes,2009,12000,383,27.63,25.3,29,2
Eritrea,Sorghum,2009,2358,383,27.63,25.3,29,3
Eritrea,Wheat,2009,10706,383,27.63,25.3,29,6
Eritrea,Maize,2010,9000,383,27.63,25.22,29,1
Eritrea,Potatoes,2010,15729,383,27.63,25.22,29,2
Eritrea,Sorghum,2010,1320,383,27.63,25.22,29,3
Eritrea,Wheat,2010,11786,383,27.63,25.22,29,6
Eritrea,Maize,2011,9524,383,27.63,24.78,29,1
Eritrea,Potatoes,2011,18180,383,27.63,24.78,29,2
Eritrea,Sorghum,2011,1124,383,27.63,24.78,29,3
Eritrea,Wheat,2011,11154,383,27.63,24.78,29,6
Eritrea,Maize,2012,10476,383,27.63,25.16,29,1
Eritrea,Potatoes,2012,14209,383,27.63,25.16,29,2
Eritrea,Sorghum,2012,1269,383,27.63,25.16,29,3
Eritrea,Wheat,2012,12692,383,27.63,25.16,29,6
Eritrea,Maize,2013,10000,383,27.63,25.87,29,1
Eritrea,Potatoes,2013,12819,383,27.63,25.87,29,2
Eritrea,Sorghum,2013,1200,383,27.63,25.87,29,3
Eritrea,Wheat,2013,12000,383,27.63,25.87,29,6
Estonia,Potatoes,1992,144514,626,469,6.51,30,2
Estonia,Wheat,1992,20562,626,469,6.51,30,6
Estonia,Potatoes,1993,126432,626,170,5.26,30,2
Estonia,Wheat,1993,20994,626,170,5.26,30,6
Estonia,Potatoes,1994,140959,626,176,5.35,30,2
Estonia,Wheat,1994,16686,626,176,5.35,30,6
Estonia,Potatoes,1995,145590,626,154,6.23,30,2
Estonia,Wheat,1995,19974,626,154,6.23,30,6
Estonia,Potatoes,1996,141758,626,133,4.63,30,2
Estonia,Wheat,1996,22046,626,133,4.63,30,6
Estonia,Potatoes,1997,124153,626,200,5.95,30,2
Estonia,Wheat,1997,21850,626,200,5.95,30,6
Estonia,Potatoes,1998,97147,626,195,5.5,30,2
Estonia,Wheat,1998,17666,626,195,5.5,30,6
Estonia,Potatoes,1999,129807,626,187,6.55,30,2
Estonia,Wheat,1999,13377,626,187,6.55,30,6
Estonia,Potatoes,2000,152654,626,315,7.12,30,2
Estonia,Wheat,2000,21285,626,315,7.12,30,6
Estonia,Potatoes,2001,155249,626,329,6.08,30,2
Estonia,Wheat,2001,22302,626,329,6.08,30,6
Estonia,Potatoes,2002,131599,626,331,6.34,30,2
Estonia,Wheat,2002,23025,626,331,6.34,30,6
Estonia,Potatoes,2004,103416,626,351,6.03,30,2
Estonia,Wheat,2004,25083,626,351,6.03,30,6
Estonia,Potatoes,2005,150277,626,386,6.04,30,2
Estonia,Wheat,2005,30818,626,386,6.04,30,6
Estonia,Potatoes,2006,132608,626,452,6.7,30,2
Estonia,Wheat,2006,24173,626,452,6.7,30,6
Estonia,Potatoes,2007,171977,626,460,6.97,30,2
Estonia,Wheat,2007,34746,626,460,6.97,30,6
Estonia,Potatoes,2008,142273,626,551,7.39,30,2
Estonia,Wheat,2008,31831,626,551,7.39,30,6
Estonia,Potatoes,2009,152752,626,402,6.14,30,2
Estonia,Wheat,2009,30146,626,402,6.14,30,6
Estonia,Potatoes,2010,174562,626,514,5.06,30,2
Estonia,Wheat,2010,27440,626,514,5.06,30,6
Estonia,Potatoes,2011,178361,626,460,6.98,30,2
Estonia,Wheat,2011,28065,626,460,6.98,30,6
Estonia,Potatoes,2012,182175,626,553,5.57,30,2
Estonia,Wheat,2012,38994,626,553,5.57,30,6
Estonia,Potatoes,2013,193558,626,567,7.28,30,2
Estonia,Wheat,2013,32754,626,567,7.28,30,6
Finland,Potatoes,1990,214976,536,2001,6.07,31,2
Finland,Wheat,1990,34847,536,2001,6.07,31,6
Finland,Potatoes,1991,185663,536,1738,5.62,31,2
Finland,Wheat,1991,36391,536,1738,5.62,31,6
Finland,Potatoes,1992,192894,536,1372,5.8,31,2
Finland,Wheat,1992,24152,536,1372,5.8,31,6
Finland,Potatoes,1993,213516,536,1200,4.74,31,2
Finland,Wheat,1993,36212,536,1200,4.74,31,6
Finland,Potatoes,1994,198795,536,1247,4.66,31,2
Finland,Wheat,1994,37953,536,1247,4.66,31,6
Finland,Potatoes,1995,221053,536,1041,5.63,31,2
Finland,Wheat,1995,37686,536,1041,5.63,31,6
Finland,Potatoes,1996,220029,536,909,4.2,31,2
Finland,Wheat,1996,40827,536,909,4.2,31,6
Finland,Potatoes,1997,227139,536,999,5.36,31,2
Finland,Wheat,1997,37188,536,999,5.36,31,6
Finland,Potatoes,1998,180091,536,1164,4.71,31,2
Finland,Wheat,1998,28929,536,1164,4.71,31,6
Finland,Potatoes,1999,244923,536,1139,5.7,31,2
Finland,Wheat,1999,21589,536,1139,5.7,31,6
Finland,Potatoes,2000,243851,536,1147.48,6.57,31,2
Finland,Wheat,2000,36007,536,1147.48,6.57,31,6
Finland,Potatoes,2001,244267,536,1423.27,5.35,31,2
Finland,Wheat,2001,33811,536,1423.27,5.35,31,6
Finland,Potatoes,2002,261779,536,1620.36,5.54,31,2
Finland,Wheat,2002,32585,536,1620.36,5.54,31,6
Finland,Potatoes,2004,226886,536,1489.12,5.4,31,2
Finland,Wheat,2004,34738,536,1489.12,5.4,31,6
Finland,Potatoes,2005,256990,536,1431.04,5.8,31,2
Finland,Wheat,2005,37304,536,1431.04,5.8,31,6
Finland,Potatoes,2006,205607,536,1645.3,5.91,31,2
Finland,Wheat,2006,35575,536,1645.3,5.91,31,6
Finland,Potatoes,2007,256996,536,1479.45,6.23,31,2
Finland,Wheat,2007,39329,536,1479.45,6.23,31,6
Finland,Potatoes,2008,261221,536,1621.86,6.77,31,2
Finland,Wheat,2008,36408,536,1621.86,6.77,31,6
Finland,Potatoes,2009,286098,536,1693.8,5.49,31,2
Finland,Wheat,2009,41027,536,1693.8,5.49,31,6
Finland,Potatoes,2010,261548,536,1746.71,4.36,31,2
Finland,Wheat,2010,34299,536,1746.71,4.36,31,6
Finland,Potatoes,2011,275943,536,1707.54,6.38,31,2
Finland,Wheat,2011,38469,536,1707.54,6.38,31,6
Finland,Potatoes,2012,236522,536,1545.25,5.12,31,2
Finland,Wheat,2012,39028,536,1545.25,5.12,31,6
Finland,Potatoes,2013,281312,536,1475.39,6.17,31,2
Finland,Wheat,2013,38215,536,1475.39,6.17,31,6
France,Maize,1990,60186,867,97701,11.96,32,1
France,Potatoes,1990,290790,867,97701,11.96,32,2
France,Sorghum,1990,41296,867,97701,11.96,32,3
France,Soybeans,1990,20940,867,97701,11.96,32,4
France,Wheat,1990,64787,867,97701,11.96,32,6
France,Maize,1991,72866,867,103434,10.6,32,1
France,Potatoes,1991,321625,867,103434,10.6,32,2
France,Sorghum,1991,54849,867,103434,10.6,32,3
France,Soybeans,1991,24308,867,103434,10.6,32,4
France,Wheat,1991,66764,867,103434,10.6,32,6
France,Maize,1992,79812,867,85249,11.15,32,1
France,Potatoes,1992,365434,867,85249,11.15,32,2
France,Sorghum,1992,56007,867,85249,11.15,32,3
France,Soybeans,1992,17425,867,85249,11.15,32,4
France,Wheat,1992,63992,867,85249,11.15,32,6
France,Maize,1993,80479,867,91953,10.7,32,1
France,Potatoes,1993,360076,867,91953,10.7,32,2
France,Sorghum,1993,61242,867,91953,10.7,32,3
France,Soybeans,1993,24636,867,91953,10.7,32,4
France,Wheat,1993,64739,867,91953,10.7,32,6
France,Maize,1994,77983,867,89515,11.96,32,1
France,Potatoes,1994,335302,867,89515,11.96,32,2
France,Sorghum,1994,55026,867,89515,11.96,32,3
France,Soybeans,1994,25978,867,89515,11.96,32,4
France,Wheat,1994,66685,867,89515,11.96,32,6
France,Maize,1995,77182,867,84011,11.69,32,1
France,Potatoes,1995,347354,867,84011,11.69,32,2
France,Sorghum,1995,55990,867,84011,11.69,32,3
France,Soybeans,1995,25723,867,84011,11.69,32,4
France,Wheat,1995,65079,867,84011,11.69,32,6
France,Maize,1996,83856,867,97890,10.14,32,1
France,Potatoes,1996,361751,867,97890,10.14,32,2
France,Sorghum,1996,62667,867,97890,10.14,32,3
France,Soybeans,1996,26717,867,97890,10.14,32,4
France,Wheat,1996,71361,867,97890,10.14,32,6
France,Maize,1997,90651,867,109792,11.59,32,1
France,Potatoes,1997,397848,867,109792,11.59,32,2
France,Sorghum,1997,66645,867,109792,11.59,32,3
France,Soybeans,1997,27641,867,109792,11.59,32,4
France,Wheat,1997,66288,867,109792,11.59,32,6
France,Maize,1998,84528,867,107753,11.25,32,1
France,Potatoes,1998,373559,867,107753,11.25,32,2
France,Sorghum,1998,55734,867,107753,11.25,32,3
France,Soybeans,1998,25506,867,107753,11.25,32,4
France,Wheat,1998,76063,867,107753,11.25,32,6
France,Maize,1999,89523,867,114695,11.83,32,1
France,Potatoes,1999,397361,867,114695,11.83,32,2
France,Sorghum,1999,62061,867,114695,11.83,32,3
France,Soybeans,1999,26622,867,114695,11.83,32,4
France,Wheat,1999,72395,867,114695,11.83,32,6
France,Maize,2000,90766,867,97878,11.74,32,1
France,Potatoes,2000,395987,867,97878,11.74,32,2
France,Sorghum,2000,62275,867,97878,11.74,32,3
France,Soybeans,2000,25875,867,97878,11.74,32,4
France,Wheat,2000,71175,867,97878,11.74,32,6
France,Maize,2001,85711,867,99694,11.37,32,1
France,Potatoes,2001,374385,867,99694,11.37,32,2
France,Sorghum,2001,58761,867,99694,11.37,32,3
France,Soybeans,2001,25617,867,99694,11.37,32,4
France,Wheat,2001,66169,867,99694,11.37,32,6
France,Maize,2002,89751,867,82448,11.87,32,1
France,Potatoes,2002,423804,867,82448,11.87,32,2
France,Sorghum,2002,64431,867,82448,11.87,32,3
France,Soybeans,2002,27899,867,82448,11.87,32,4
France,Wheat,2002,74455,867,82448,11.87,32,6
France,Maize,2004,89907,867,76099,11.34,32,1
France,Potatoes,2004,454162,867,76099,11.34,32,2
France,Sorghum,2004,53484,867,76099,11.34,32,3
France,Soybeans,2004,25104,867,76099,11.34,32,4
France,Wheat,2004,75788,867,76099,11.34,32,6
France,Maize,2005,82539,867,78265,11.55,32,1
France,Potatoes,2005,422227,867,78265,11.55,32,2
France,Sorghum,2005,51495,867,78265,11.55,32,3
France,Soybeans,2005,24837,867,78265,11.55,32,4
France,Wheat,2005,69887,867,78265,11.55,32,6
France,Maize,2006,85818,867,71612,11.79,32,1
France,Potatoes,2006,401909,867,71612,11.79,32,2
France,Sorghum,2006,55127,867,71612,11.79,32,3
France,Soybeans,2006,27173,867,71612,11.79,32,4
France,Wheat,2006,67414,867,71612,11.79,32,6
France,Maize,2007,94821,867,77255,11.75,32,1
France,Potatoes,2007,453347,867,77255,11.75,32,2
France,Sorghum,2007,58655,867,77255,11.75,32,3
France,Soybeans,2007,25991,867,77255,11.75,32,4
France,Wheat,2007,62542,867,77255,11.75,32,6
France,Maize,2008,91258,867,78577,11.28,32,1
France,Potatoes,2008,435194,867,78577,11.28,32,2
France,Sorghum,2008,62159,867,78577,11.28,32,3
France,Soybeans,2008,28986,867,78577,11.28,32,4
France,Wheat,2008,71018,867,78577,11.28,32,6
France,Maize,2009,88934,867,63676,11.46,32,1
France,Potatoes,2009,437856,867,63676,11.46,32,2
France,Sorghum,2009,53928,867,63676,11.46,32,3
France,Soybeans,2009,25109,867,63676,11.46,32,4
France,Wheat,2009,74478,867,63676,11.46,32,6
France,Maize,2010,88299,867,61903,10.41,32,1
France,Potatoes,2010,421566,867,61903,10.41,32,2
France,Sorghum,2010,55112,867,61903,10.41,32,3
France,Soybeans,2010,27495,867,61903,10.41,32,4
France,Wheat,2010,70405,867,61903,10.41,32,6
France,Maize,2011,99668,867,61039,12.33,32,1
France,Potatoes,2011,468991,867,61039,12.33,32,2
France,Sorghum,2011,64627,867,61039,12.33,32,3
France,Soybeans,2011,29473,867,61039,12.33,32,4
France,Wheat,2011,66563,867,61039,12.33,32,6
France,Maize,2012,90024,867,63547.59,11.22,32,1
France,Potatoes,2012,413769,867,63547.59,11.22,32,2
France,Sorghum,2012,56861,867,63547.59,11.22,32,3
France,Soybeans,2012,27815,867,63547.59,11.22,32,4
France,Wheat,2012,71512,867,63547.59,11.22,32,6
France,Maize,2013,81592,867,66497.29,11.01,32,1
France,Potatoes,2013,431560,867,66497.29,11.01,32,2
France,Sorghum,2013,54344,867,66497.29,11.01,32,3
France,Soybeans,2013,25599,867,66497.29,11.01,32,4
France,Wheat,2013,72656,867,66497.29,11.01,32,6
Germany,Maize,1990,67762,700,31289,10.71,33,1
Germany,Maize,1990,67762,700,31289,10.08,33,1
Germany,Maize,1990,67762,700,31289,5.92,33,1
Germany,Potatoes,1990,257764,700,31289,10.71,33,2
Germany,Potatoes,1990,257764,700,31289,10.08,33,2
Germany,Potatoes,1990,257764,700,31289,5.92,33,2
Germany,Soybeans,1990,19792,700,31289,10.71,33,4
Germany,Soybeans,1990,19792,700,31289,10.08,33,4
Germany,Soybeans,1990,19792,700,31289,5.92,33,4
Germany,Wheat,1990,62734,700,31289,10.71,33,6
Germany,Wheat,1990,62734,700,31289,10.08,33,6
Germany,Wheat,1990,62734,700,31289,5.92,33,6
Germany,Maize,1991,68432,700,32006,9.36,33,1
Germany,Maize,1991,68432,700,32006,8.79,33,1
Germany,Maize,1991,68432,700,32006,4.93,33,1
Germany,Potatoes,1991,298464,700,32006,9.36,33,2
Germany,Potatoes,1991,298464,700,32006,8.79,33,2
Germany,Potatoes,1991,298464,700,32006,4.93,33,2
Germany,Soybeans,1991,23917,700,32006,9.36,33,4
Germany,Soybeans,1991,23917,700,32006,8.79,33,4
Germany,Soybeans,1991,23917,700,32006,4.93,33,4
Germany,Wheat,1991,67712,700,32006,9.36,33,6
Germany,Wheat,1991,67712,700,32006,8.79,33,6
Germany,Wheat,1991,67712,700,32006,4.93,33,6
Germany,Maize,1992,72348,700,29542,10.38,33,1
Germany,Maize,1992,72348,700,29542,9.84,33,1
Germany,Maize,1992,72348,700,29542,5.91,33,1
Germany,Potatoes,1992,301928,700,29542,10.38,33,2
Germany,Potatoes,1992,301928,700,29542,9.84,33,2
Germany,Potatoes,1992,301928,700,29542,5.91,33,2
Germany,Soybeans,1992,30000,700,29542,10.38,33,4
Germany,Soybeans,1992,30000,700,29542,9.84,33,4
Germany,Soybeans,1992,30000,700,29542,5.91,33,4
Germany,Wheat,1992,59811,700,29542,10.38,33,6
Germany,Wheat,1992,59811,700,29542,9.84,33,6
Germany,Wheat,1992,59811,700,29542,5.91,33,6
Germany,Maize,1993,80227,700,25170,9.34,33,1
Germany,Maize,1993,80227,700,25170,8.57,33,1
Germany,Maize,1993,80227,700,25170,5.33,33,1
Germany,Potatoes,1993,392539,700,25170,9.34,33,2
Germany,Potatoes,1993,392539,700,25170,8.57,33,2
Germany,Potatoes,1993,392539,700,25170,5.33,33,2
Germany,Soybeans,1993,20000,700,25170,9.34,33,4
Germany,Soybeans,1993,20000,700,25170,8.57,33,4
Germany,Soybeans,1993,20000,700,25170,5.33,33,4
Germany,Wheat,1993,65841,700,25170,9.34,33,6
Germany,Wheat,1993,65841,700,25170,8.57,33,6
Germany,Wheat,1993,65841,700,25170,5.33,33,6
Germany,Maize,1994,70808,700,26330,10.43,33,1
Germany,Maize,1994,70808,700,26330,9.73,33,1
Germany,Maize,1994,70808,700,26330,6.64,33,1
Germany,Potatoes,1994,329512,700,26330,10.43,33,2
Germany,Potatoes,1994,329512,700,26330,9.73,33,2
Germany,Potatoes,1994,329512,700,26330,6.64,33,2
Germany,Soybeans,1994,20000,700,26330,10.43,33,4
Germany,Soybeans,1994,20000,700,26330,9.73,33,4
Germany,Soybeans,1994,20000,700,26330,6.64,33,4
Germany,Wheat,1994,67684,700,26330,10.43,33,6
Germany,Wheat,1994,67684,700,26330,9.73,33,6
Germany,Wheat,1994,67684,700,26330,6.64,33,6
Germany,Maize,1995,73664,700,30090,9.75,33,1
Germany,Maize,1995,73664,700,30090,9.16,33,1
Germany,Maize,1995,73664,700,30090,5.33,33,1
Germany,Potatoes,1995,314059,700,30090,9.75,33,2
Germany,Potatoes,1995,314059,700,30090,9.16,33,2
Germany,Potatoes,1995,314059,700,30090,5.33,33,2
Germany,Soybeans,1995,20587,700,30090,9.75,33,4
Germany,Soybeans,1995,20587,700,30090,9.16,33,4
Germany,Soybeans,1995,20587,700,30090,5.33,33,4
Germany,Wheat,1995,68882,700,30090,9.75,33,6
Germany,Wheat,1995,68882,700,30090,9.16,33,6
Germany,Wheat,1995,68882,700,30090,5.33,33,6
Germany,Maize,1996,78272,700,31683,7.88,33,1
Germany,Maize,1996,78272,700,31683,7.42,33,1
Germany,Maize,1996,78272,700,31683,4.49,33,1
Germany,Potatoes,1996,390096,700,31683,7.88,33,2
Germany,Potatoes,1996,390096,700,31683,7.42,33,2
Germany,Potatoes,1996,390096,700,31683,4.49,33,2
Germany,Soybeans,1996,20000,700,31683,7.88,33,4
Germany,Soybeans,1996,20000,700,31683,7.42,33,4
Germany,Soybeans,1996,20000,700,31683,4.49,33,4
Germany,Wheat,1996,72932,700,31683,7.88,33,6
Germany,Wheat,1996,72932,700,31683,7.42,33,6
Germany,Wheat,1996,72932,700,31683,4.49,33,6
Germany,Maize,1997,86577,700,30414,9.73,33,1
Germany,Maize,1997,86577,700,30414,9.27,33,1
Germany,Maize,1997,86577,700,30414,5.79,33,1
Germany,Potatoes,1997,384055,700,30414,9.73,33,2
Germany,Potatoes,1997,384055,700,30414,9.27,33,2
Germany,Potatoes,1997,384055,700,30414,5.79,33,2
Germany,Soybeans,1997,20000,700,30414,9.73,33,4
Germany,Soybeans,1997,20000,700,30414,9.27,33,4
Germany,Soybeans,1997,20000,700,30414,5.79,33,4
Germany,Wheat,1997,72902,700,30414,9.73,33,6
Germany,Wheat,1997,72902,700,30414,9.27,33,6
Germany,Wheat,1997,72902,700,30414,5.79,33,6
Germany,Maize,1998,81561,700,33377,10.05,33,1
Germany,Maize,1998,81561,700,33377,9.31,33,1
Germany,Maize,1998,81561,700,33377,5.66,33,1
Germany,Potatoes,1998,381394,700,33377,10.05,33,2
Germany,Potatoes,1998,381394,700,33377,9.31,33,2
Germany,Potatoes,1998,381394,700,33377,5.66,33,2
Germany,Soybeans,1998,21896,700,33377,10.05,33,4
Germany,Soybeans,1998,21896,700,33377,9.31,33,4
Germany,Soybeans,1998,21896,700,33377,5.66,33,4
Germany,Wheat,1998,72035,700,33377,10.05,33,6
Germany,Wheat,1998,72035,700,33377,9.31,33,6
Germany,Wheat,1998,72035,700,33377,5.66,33,6
Germany,Maize,1999,87850,700,30019,10.58,33,1
Germany,Maize,1999,87850,700,30019,10.02,33,1
Germany,Maize,1999,87850,700,30019,5.55,33,1
Germany,Potatoes,1999,374989,700,30019,10.58,33,2
Germany,Potatoes,1999,374989,700,30019,10.02,33,2
Germany,Potatoes,1999,374989,700,30019,5.55,33,2
Germany,Soybeans,1999,26010,700,30019,10.58,33,4
Germany,Soybeans,1999,26010,700,30019,10.02,33,4
Germany,Soybeans,1999,26010,700,30019,5.55,33,4
Germany,Wheat,1999,75411,700,30019,10.58,33,6
Germany,Wheat,1999,75411,700,30019,10.02,33,6
Germany,Wheat,1999,75411,700,30019,5.55,33,6
Germany,Maize,2000,92119,700,35273.17,10.96,33,1
Germany,Maize,2000,92119,700,35273.17,10.12,33,1
Germany,Maize,2000,92119,700,35273.17,6.33,33,1
Germany,Potatoes,2000,433437,700,35273.17,10.96,33,2
Germany,Potatoes,2000,433437,700,35273.17,10.12,33,2
Germany,Potatoes,2000,433437,700,35273.17,6.33,33,2
Germany,Soybeans,2000,20000,700,35273.17,10.96,33,4
Germany,Soybeans,2000,20000,700,35273.17,10.12,33,4
Germany,Soybeans,2000,20000,700,35273.17,6.33,33,4
Germany,Wheat,2000,72826,700,35273.17,10.96,33,6
Germany,Wheat,2000,72826,700,35273.17,10.12,33,6
Germany,Wheat,2000,72826,700,35273.17,6.33,33,6
Germany,Maize,2001,88376,700,33423.49,9.69,33,1
Germany,Maize,2001,88376,700,33423.49,9.19,33,1
Germany,Maize,2001,88376,700,33423.49,5.59,33,1
Germany,Potatoes,2001,407758,700,33423.49,9.69,33,2
Germany,Potatoes,2001,407758,700,33423.49,9.19,33,2
Germany,Potatoes,2001,407758,700,33423.49,5.59,33,2
Germany,Soybeans,2001,19584,700,33423.49,9.69,33,4
Germany,Soybeans,2001,19584,700,33423.49,9.19,33,4
Germany,Soybeans,2001,19584,700,33423.49,5.59,33,4
Germany,Wheat,2001,78827,700,33423.49,9.69,33,6
Germany,Wheat,2001,78827,700,33423.49,9.19,33,6
Germany,Wheat,2001,78827,700,33423.49,5.59,33,6
Germany,Maize,2002,93755,700,34431.72,10.26,33,1
Germany,Maize,2002,93755,700,34431.72,9.86,33,1
Germany,Maize,2002,93755,700,34431.72,6.26,33,1
Germany,Potatoes,2002,391226,700,34431.72,10.26,33,2
Germany,Potatoes,2002,391226,700,34431.72,9.86,33,2
Germany,Potatoes,2002,391226,700,34431.72,6.26,33,2
Germany,Soybeans,2002,15337,700,34431.72,10.26,33,4
Germany,Soybeans,2002,15337,700,34431.72,9.86,33,4
Germany,Soybeans,2002,15337,700,34431.72,6.26,33,4
Germany,Wheat,2002,69056,700,34431.72,10.26,33,6
Germany,Wheat,2002,69056,700,34431.72,9.86,33,6
Germany,Wheat,2002,69056,700,34431.72,6.26,33,6
Germany,Maize,2004,90966,700,34930.37,9.82,33,1
Germany,Maize,2004,90966,700,34930.37,9.48,33,1
Germany,Maize,2004,90966,700,34930.37,5.43,33,1
Germany,Potatoes,2004,441756,700,34930.37,9.82,33,2
Germany,Potatoes,2004,441756,700,34930.37,9.48,33,2
Germany,Potatoes,2004,441756,700,34930.37,5.43,33,2
Germany,Wheat,2004,81716,700,34930.37,9.82,33,6
Germany,Wheat,2004,81716,700,34930.37,9.48,33,6
Germany,Wheat,2004,81716,700,34930.37,5.43,33,6
Germany,Maize,2005,92139,700,36386.27,9.92,33,1
Germany,Maize,2005,92139,700,36386.27,9.58,33,1
Germany,Maize,2005,92139,700,36386.27,5.01,33,1
Germany,Potatoes,2005,419798,700,36386.27,9.92,33,2
Germany,Potatoes,2005,419798,700,36386.27,9.58,33,2
Germany,Potatoes,2005,419798,700,36386.27,5.01,33,2
Germany,Wheat,2005,74651,700,36386.27,9.92,33,6
Germany,Wheat,2005,74651,700,36386.27,9.58,33,6
Germany,Wheat,2005,74651,700,36386.27,5.01,33,6
Germany,Maize,2006,80307,700,38540.15,10.55,33,1
Germany,Maize,2006,80307,700,38540.15,10.15,33,1
Germany,Maize,2006,80307,700,38540.15,5.94,33,1
Germany,Potatoes,2006,365680,700,38540.15,10.55,33,2
Germany,Potatoes,2006,365680,700,38540.15,10.15,33,2
Germany,Potatoes,2006,365680,700,38540.15,5.94,33,2
Germany,Soybeans,2006,10000,700,38540.15,10.55,33,4
Germany,Soybeans,2006,10000,700,38540.15,10.15,33,4
Germany,Soybeans,2006,10000,700,38540.15,5.94,33,4
Germany,Wheat,2006,72007,700,38540.15,10.55,33,6
Germany,Wheat,2006,72007,700,38540.15,10.15,33,6
Germany,Wheat,2006,72007,700,38540.15,5.94,33,6
Germany,Maize,2007,94475,700,40740.64,10.88,33,1
Germany,Maize,2007,94475,700,40740.64,10.37,33,1
Germany,Maize,2007,94475,700,40740.64,6.28,33,1
Germany,Potatoes,2007,423470,700,40740.64,10.88,33,2
Germany,Potatoes,2007,423470,700,40740.64,10.37,33,2
Germany,Potatoes,2007,423470,700,40740.64,6.28,33,2
Germany,Soybeans,2007,10000,700,40740.64,10.88,33,4
Germany,Soybeans,2007,10000,700,40740.64,10.37,33,4
Germany,Soybeans,2007,10000,700,40740.64,6.28,33,4
Germany,Wheat,2007,69611,700,40740.64,10.88,33,6
Germany,Wheat,2007,69611,700,40740.64,10.37,33,6
Germany,Wheat,2007,69611,700,40740.64,6.28,33,6
Germany,Maize,2008,98099,700,43413.01,10.66,33,1
Germany,Maize,2008,98099,700,43413.01,10.04,33,1
Germany,Maize,2008,98099,700,43413.01,5.94,33,1
Germany,Potatoes,2008,437606,700,43413.01,10.66,33,2
Germany,Potatoes,2008,437606,700,43413.01,10.04,33,2
Germany,Potatoes,2008,437606,700,43413.01,5.94,33,2
Germany,Soybeans,2008,10000,700,43413.01,10.66,33,4
Germany,Soybeans,2008,10000,700,43413.01,10.04,33,4
Germany,Soybeans,2008,10000,700,43413.01,5.94,33,4
Germany,Wheat,2008,80873,700,43413.01,10.66,33,6
Germany,Wheat,2008,80873,700,43413.01,10.04,33,6
Germany,Wheat,2008,80873,700,43413.01,5.94,33,6
Germany,Maize,2009,97500,700,39289.43,10.06,33,1
Germany,Maize,2009,97500,700,39289.43,9.61,33,1
